SEMANA,DÍA EN NÚMERO DE LA SEMANA,DÍA DE LA SEMANA,MES,NOMBRE MEDIO,TIER,CORRESPONSAL 1,CORRESPONSAL 2,ENCABEZADO,TEMA,TEMA 2,PALABRA CLAVE,COYUNTURA,ACTOR OFICIAL 1,ACTOR OFICIAL 2,ACTOR OFICIAL 3,ACTOR NO OFICIAL 1,ACTOR NO OFICIAL 2,ACTOR NO OFICIAL 3,ESTADO DE LA REPÚBLICA,ESTADO DE LA REPÚBLICA  2,TENDENCIA,IMPRESA,PRIMERA PLANA,AÑO
41,10,Lunes,Octubre,Huffington Post,3,ND,ND,"Alerta de género, la impronunciable",Social/Turismo,ND,Género,Coyuntura,Angélica de la Peña,Miguel Ángel Osorio Chong,México,ND,ND,ND,Varios,ND,Balanceada,NO,NO,2016
41,10,Lunes,Octubre,Univision,4,ND,ND,El gobierno de Peña Nieto difunde las cartas que muestran que invitó a México a Clinton y a Trump,Presidente,Político,Visita Trump,Coyuntura,Presidente Peña Nieto,SRE,Presidente Obama,Donald Trump,Hillary Clinton,ND,Distrito Federal,ND,Informativa,NO,NO,2016
41,10,Lunes,Octubre,New York Times,4,Elisabeth Charlotte Gray Malkin,ND,Report Criticizes Mexican Officials for Ignoring 2011 Massacre,Seguridad,ND,Hechos de Violencia,Coyuntura,EE.UU.,DEA,ND,Sergio Aguayo,Cártel de los Zetas,Omar Treviño,Coahuila,ND,Negativa,SÍ,NO,2016
41,10,Lunes,Octubre,Vice News,1,ND,ND,49 horas de exterminio: Los Zetas arrasaron a un pueblo al buscar ‘traidores’ de la DEA,Seguridad,ND,Hechos de Violencia,Coyuntura,PGR,SRE,DEA,Sergio Aguayo,Cártel de los Zetas,Colmex,Varios,ND,Negativa,NO,NO,2016
41,11,Martes,Octubre,Bloomberg,Agencia,ND,ND,"As Trump Falters, a Few Hedge Funds Win Big on Mexican Peso",Económico,ND,Peso,Coyuntura,México,EE.UU.,ND,Donald Trump,Hillary Clinton,Julián Robertson,ND,ND,Positiva,NO,NO,2016
41,11,Martes,Octubre,CNBC,3,ND,ND,CNBC and Sky join forces to launch CNBC Latin America,Económico,ND,Empresas,Coyuntura,ND,ND,ND,CNBC,Sky México,KC Sullivan,ND,ND,Informativa,NO,NO,2016
41,11,Martes,Octubre,Dallas Morning News,3,ND,ND,Lesley Téllez devours Mexico City,Social/Turismo,ND,Cultura,Coyuntura,México,ND,ND,Lesley Téllez,ND,ND,Distrito Federal,ND,Positiva,NO,NO,2016
41,11,Martes,Octubre,Univision,4,ND,ND,Procuradora mexicana anuncia que harán otras excavaciones en Iguala en búsqueda de los 43 normalistas de Ayotzinapa,Seguridad,ND,Caso Iguala,Crisis 2014,Arely Gómez,Congreso,Policía Federal,Excélsior,Universidad de Queensland,ND,Guerrero,ND,Balanceada,NO,NO,2016
41,11,Martes,Octubre,Fusion,2,ND,ND,Mexico considers new gun laws to arm its citizens against violent crime,Seguridad,Político,Estrategia de Seguridad,Coyuntura,Jorge Preciado,Sedena,ND,Fusion,ND,ND,Michoacán,ND,Balanceada,NO,NO,2016
41,11,Martes,Octubre,La Opinión,3,ND,ND,¿Cómo aprovechan Mexicanos en EEUU la caída del peso?,Económico,ND,Peso,Coyuntura,ND,ND,ND,Juan Gómez,Ricardo Jasso,El Economista,Estado de México,Distrito Federal,Balanceada,NO,NO,2016
41,11,Martes,Octubre,Huffington Post,3,ND,ND,"Sheriff Joe Arpaio, perseguidor de inmigrantes indocumentados: 'Me da gusto cuando lo oigo hablar del muro entre México y EU'",Político,ND,Elecciones EE.UU.,Coyuntura,DEA,Joe Arpaio,ND,Donald Trump,George Bush,ND,ND,ND,Negativa,NO,NO,2016
41,11,Martes,Octubre,Bloomberg,Agencia,ND,ND,Ryan and Trump Are Both Wrong About Trade Taxes,Económico,ND,Comercio,Coyuntura,México,Paul Ryan,OMC,Donald Trump,Bill Clinton,Alan Viard,ND,ND,Balanceada,NO,NO,2016
41,11,Martes,Octubre,La Opinión,3,ND,ND,"Niñas que son madres, un reto para México: Unicef",Social/Turismo,ND,Salud,Coyuntura,Inegi,Christian Skoog,Unicef,ND,ND,ND,ND,ND,Negativa,NO,NO,2016
41,11,Martes,Octubre,Los Angeles Times,4,ND,ND,Supreme Court to decide whether U.S. Border Patrol agent can be sued for shooting Mexican teenager,Seguridad,ND,Cooperación,Coyuntura,Suprema Corte EE.UU.,Patrulla Fronteriza,Jesús Mesa,Sergio Hernández,ND,ND,Chihuahua,ND,Positiva,NO,NO,2016
41,11,Martes,Octubre,Dallas Morning News,3,ND,ND,Supreme Court will hear case involving a Mexican teen killed by a border agent in El Paso,Seguridad,ND,Cooperación,Coyuntura,Suprema Corte EE.UU.,Patrulla Fronteriza,Jesús Mesa,Sergio Hernández,ND,ND,Chihuahua,ND,Positiva,NO,NO,2016
41,11,Martes,Octubre,Wall Street Journal,4,ND,ND,Supreme Court to Rule If Immigrants Imprisoned After 9/11 Can Sue,Seguridad,ND,Cooperación,Coyuntura,Suprema Corte EE.UU.,Patrulla Fronteriza,Jesús Mesa,Sergio Hernández,ND,ND,Chihuahua,ND,Positiva,NO,NO,2016
41,11,Martes,Octubre,Huffington Post,3,ND,ND,La panista que no quería hablar del incómodo tema de Josefina,Político,ND,Situación política,Coyuntura,PAN,Senado,Laura Rojas,Josefina Vázquez Mota,Martha Anaya,ND,ND,ND,Informativa,NO,NO,2016
41,11,Martes,Octubre,The Atlantic,3,ND,ND,The Problem With Only Letting In the 'Good' Immigrants,Social/Turismo,ND,Migración,Coyuntura,EE.UU.,China,México,George Borjas,Ben Franklin,ND,ND,ND,Informativa,NO,NO,2016
41,11,Martes,Octubre,Wall Street Journal,4,ND,ND,Federal Government Is Running Out of Funds to Detain Illegal Immigrants,Social/Turismo,ND,Seguridad Fronteriza,Coyuntura,Departamento de Seguridad Nacional,Congreso EE.UU.,ICE,ND,ND,ND,ND,ND,Informativa,NO,NO,2016
41,11,Martes,Octubre,Huffington Post,3,ND,ND,Peña Nieto con recepción 'espectacular' en Coahuila,Presidente,ND,Agenda,Coyuntura,Presidente Peña Nieto,Ricardo Aguirre,ND,ND,ND,ND,Coahuila,ND,Positiva,NO,NO,2016
41,11,Martes,Octubre,Huffington Post,3,ND,ND,Marcelo Ebrad promueve voto para Clinton en EUA,Político,ND,Elecciones EE.UU.,Coyuntura,Miguel Ángel Mancera,AMLO,ND,Marcelo Ebrard,Hillary Clinton,ND,Distrito Federal,ND,Positiva,NO,NO,2016
41,11,Martes,Octubre,New York Times,4,ND,ND,W.H.O. Urges Tax on Sugary Drinks to Fight Obesity,Económico,Político,Reforma Fiscal,Implementación,Douglas Bettcher,Paul Garwood,Francesco Branca,Michael Bloomberg,ND,ND,ND,ND,Positiva,NO,NO,2016
41,11,Martes,Octubre,Vice News,1,ND,ND,"La matanza nuestra de cada día: Veracruz entierra universitarios, campesinos…",Seguridad,ND,Hechos de Violencia,Coyuntura,PGJ,PGR,Javier Duarte,Génesis Urrutia,Octavio García,Leobardo Arroyo,Veracruz,Tamaulipas,Negativa,NO,NO,2016
41,11,Martes,Octubre,New York Times,4,ND,ND,"Haitianos, cada vez más separados de sus familias por normas más estrictas de ingreso a Estados Unidos",Social/Turismo,ND,Seguridad Fronteriza,Coyuntura,Presidente Obama,Departamento de Seguridad Nacional,ND,Andrea Guerrero,Sinskya Cetoute,Marcelo Pisani,Baja California,ND,Negativa,NO,NO,2016
41,11,Martes,Octubre,La Opinión,3,ND,ND,#Ladycampeche amenaza a turistas alemanes en México,Seguridad,ND,Violencia contra Extranjeros,Coyuntura,ND,ND,ND,Laura Ortiz,José Ortiz,ND,Campeche,ND,Negativa,NO,NO,2016
41,11,Martes,Octubre,New York Times,4,ND,ND,Who’s That Voice Asking for Scrap Metal in Mexico? A 10-Year-Old Girl,Social/Turismo,ND,D.F.,Coyuntura,ND,ND,ND,María Terrón,Marco Terrón,ND,Distrito Federal,ND,Informativa,NO,NO,2016
41,11,Martes,Octubre,Bloomberg,Agencia,ND,ND,Mexico Seeks to Export Flagship Maya Crude to U.S. West Coast,Económico,Político,Industria Petrolera,Coyuntura,Pemex,ND,ND,Ixchel Castro,Gurpal Dosanjh,John Galante,ND,ND,Positiva,NO,NO,2016
41,11,Martes,Octubre,Huffington Post,3,ND,ND,Durango quiebra y pide rescate financiero al gobierno federal para pagar deuda,Económico,ND,Deuda,Coyuntura,PAN,José Aispuro,PRI,Jorge Herrera,ND,ND,Durango,ND,Negativa,NO,NO,2016
41,12,Miércoles,Octubre,Univision,4,ND,ND,"El crimen tiene en la mira a los universitarios en Veracruz, donde 'nadie ve ni oye nada'",Seguridad,ND,Desaparecidos,Coyuntura,Presidente Peña Nieto,Javier Duarte,PGR,Génesis Urrutia,Leobardo Arano,Octavio García,Veracruz,ND,Negativa,NO,NO,2016
41,12,Miércoles,Octubre,Huffington Post,3,ND,ND,¿Demasiados independientes invalidan el discurso?,Político,ND,Situación Política,Coyuntura,Jaime Rodríguez,Pedro Kumamoto,ND,Jorge Castañeda,Margarita Zavala,Alejandro Díaz,Nuevo León,Jalisco,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,Huffington Post,3,ND,ND,La partida secreta de 129 mil mdp de los gobiernos estatales,Político,Económico,Corrupción,Coyuntura,Cámara de Diputados,SHCP,Local,Mariana Campos,México Evalúa,ND,Varios,ND,Negativa,NO,NO,2016
41,12,Miércoles,Octubre,Fusion,2,ND,ND,Este changarro es un pedacito de casa para los inmigrantes haitianos varados en México,Social/Turismo,ND,Seguridad Fronteriza,Coyuntura,ND,ND,ND,Fausta Rosalía,Heriberto Paredes,ND,Baja California,Oaxaca,Informativa,NO,NO,2016
41,12,Miércoles,Octubre,Huffington Post,3,ND,ND,Esta partera ha atendido a más de mil 500 mujeres mayas,Social/Turismo,ND,Salud,Coyuntura,SSA,ND,ND,Trinidad Canul,Asociación Mexicana de Parteria,Enrique Cauich,Quintana Roo,ND,Informativa,NO,NO,2016
41,12,Miércoles,Octubre,Wall Street Journal,4,Anthony Richard Harrup,ND,Mexican Industrial Output Falls in August,Económico,ND,Industria,Coyuntura,Inegi,Banxico,Javier Guzmán,ND,ND,ND,ND,ND,Negativa,NO,NO,2016
41,12,Miércoles,Octubre,Washington Post,4,ND,ND,Trump’s border wall would become a lot more unpopular if he tried to build it,Político,ND,Elecciones EE.UU.,Coyuntura,México,EE.UU.,ND,Donald Trump,ND,ND,ND,ND,Negativa,NO,NO,2016
41,12,Miércoles,Octubre,San Diego Union Tribune,2,ND,ND,"Resources, coordination needed to help Haitians in Tijuana",Social/Turismo,ND,Seguridad Fronteriza,Coyuntura,Rodulfo Figueroa,Haití,OIM,ND,ND,ND,Baja California,ND,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,Washington Post,4,ND,ND,Raising Barriers,Social/Turismo,ND,Migración,Coyuntura,ND,ND,ND,Donald Trump,Pew Center,ND,ND,ND,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,VICE News,1,Johanna Harvie Tuckman,ND,Impunity,Social/Turismo,ND,Género,Coyuntura,ND,ND,ND,Rocío Suárez,Brigada Callejera,Jaime Montejo,Distrito Federal,ND,Negativa,NO,NO,2016
41,12,Miércoles,Octubre,Huffington Post,3,ND,ND,"Sugar Tax Is Not Nanny State, It’s Sound Public Policy",Social/Turismo,ND,Salud,Coyuntura,OMS,ND,ND,ND,ND,ND,ND,ND,Positiva,NO,NO,2016
41,12,Miércoles,Octubre,Bloomberg,Agencia,ND,ND,Full Disclosure in Mexico Includes New Warning: Beware U.S.,Político,ND,Elecciones EE.UU.,Coyuntura,TLCAN,FMI,ND,Hillary Clinton,Donald Trump,Cleary Gottlieb Steen & Hamilton,ND,ND,Negativa,NO,NO,2016
41,12,Miércoles,Octubre,Forbes,3,ND,ND,"Ants, Grasshoppers and Worms: Where To Eat Insects In Mexico City's Fine-Dining Restaurants",Social/Turismo,ND,Cultura,Coyuntura,ND,ND,ND,María Elena Lugo,Enrique Olvera,Ricardo Muñoz,Distrito Federal,ND,Positiva,NO,NO,2016
41,12,Miércoles,Octubre,Huffington Post,3,ND,ND,Duarte se derrumba: pedirá licencia para dejar el gobierno de Veracruz,Político,ND,Corrupción,Coyuntura,Presidente Peña Nieto,Javier Duarte,PGR,Carlos Loret,ND,ND,Veracruz,ND,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,Univision,4,ND,ND,Javier Duarte pide licencia para dejar su cargo como gobernador de Veracruz,Político,ND,Corrupción,Coyuntura,Javier Duarte,PGR,Local,Televisa,ND,ND,Veracruz,ND,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,New York Times,4,ND,ND,"Javier Duarte renuncia a la gobernación de Veracruz, pero para muchos mexicanos ‘es muy poco y muy tarde’",Político,ND,Corrupción,Coyuntura,Javier Duarte,PGR,Enrique Ochoa,Sergio Aguayo,ND,ND,Veracruz,ND,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,Huffington Post,3,ND,ND,Deuda de 80 mil mdp deja Duarte en Veracruz: Yunes,Político,ND,Corrupción,Crisis 2014,Javier Duarte,Miguel Ángel Yunes,ND,Luis Cárdenas,Animal Político,ND,Veracruz,ND,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,Vice News,1,ND,ND,Javier Duarte se fue: el polémico gobernador de Veracruz deja el cargo anticipadamente,Político,ND,Corrupción,Coyuntura,Javier Duarte,PGR,Presidente Peña Nieto,Carlos Loret,ND,ND,Veracruz,ND,Negativa,NO,NO,2016
41,12,Miércoles,Octubre,Huffington Post,3,ND,ND,¿Qué sigue con Javier Duarte?,Político,ND,Corrupción,Coyuntura,Javier Duarte,Octavia Ortega,Juan Callejas,ND,ND,ND,Veracruz,ND,Negativa,NO,NO,2016
41,12,Miércoles,Octubre,Huffington Post,3,ND,ND,El sector privado advierte sobre una tormenta perfecta criminal,Seguridad,Económico,Delitos,Coyuntura,México,ND,ND,Juan Pablo Castañón,CCE,ND,Varios,ND,Negativa,NO,NO,2016
41,12,Miércoles,Octubre,Huffington Post,3,ND,ND,Irregularidades en gobierno de Padrés suman 30 mil millones,Político,ND,Corrupción,Coyuntura,Miguel Ángel Murillo,PGR,SAT,Guillermo Padrés,ND,ND,Sonora,ND,Negativa,NO,NO,2016
41,12,Miércoles,Octubre,Wall Street Journal,4,ND,ND,Corruption Currents: Veracruz Governor Offers Resignation Amid Corruption Probe,Político,ND,Corrupción,Coyuntura,Javier Duarte,Presidente Humala,Pravin Gordhan,ND,ND,ND,Veracruz,ND,Negativa,NO,NO,2016
41,12,Miércoles,Octubre,Univision,4,ND,ND,"Las razones de la caída de Javier Duarte, el gobernador acusado de llevar a Veracruz a la ruina",Político,ND,Corrupción,Coyuntura,Presidente Peña Nieto,Javier Duarte,PGR,Cártel Jalisco Nueva Generación,Alejandro Solalinde,ND,Veracruz,ND,Negativa,NO,NO,2016
41,12,Miércoles,Octubre,Fusion,2,ND,ND,Mexican taco stand switches to Haitian food to give stranded immigrants a taste of home,Social/Turismo,ND,Seguridad Fronteriza,Coyuntura,México,Haití,ND,Fausta Rosalía,ND,ND,Baja California,ND,Positiva,NO,NO,2016
41,12,Miércoles,Octubre,Los Angeles Times,4,ND,ND,U.S. suspends deportations to Haiti after Hurricane Matthew,Social/Turismo,ND,Seguridad Fronteriza,Coyuntura,Jeh Johnson,Departamento de Seguridad Nacional,ND,ND,ND,ND,Baja California,Distrito Federal,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,Fox News,4,ND,ND,Jeh Johnson: U.S. to work with Mexico on illegal immigration; Haiti policy on hold,Social/Turismo,ND,Seguridad Fronteriza,Coyuntura,Presidente Peña Nieto,Miguel Ángel Osorio Chong,Claudia Ruiz Massieu,ND,ND,ND,Baja California,Distrito Federal,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,Univision,4,ND,ND,Mexicanos antiTrump descargaron su furia contra una piñata del candidato republicano,Político,ND,Elecciones EE.UU.,Coyuntura,Presidente Peña Nieto,CBP,ND,Donald Trump,María García,ND,Distrito Federal,ND,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,Huffington Post,3,ND,ND,Another Dreamer Sues In Federal Court To Help Millions Get Expanded Immigration Relief,Social/Turismo,ND,Migración,Coyuntura,México,Presidente Obama,Suprema Corte EE.UU.,José López,Melissa Keaney,National Immigration Law Center,ND,ND,Informativa,NO,NO,2016
41,12,Miércoles,Octubre,Forbes,3,ND,ND,Has The Mexican Government Patched Things Up With Billionaire Carlos Slim?,Económico,ND,Carlos Slim,Coyuntura,Presidente Peña Nieto,ND,ND,Carlos Slim,Grupo Carso,Olegario Vázquez,ND,ND,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,Houston Chronicle,3,ND,ND,Volaris announces new Houston-Mexico City route,Económico,ND,Empresas,Coyuntura,México,EE.UU.,ND,Volaris,Holger Blankenstein,Southwest Airlines,Distrito Federal,Jalisco,Positiva,NO,NO,2016
41,12,Miércoles,Octubre,Los Angeles Times,4,ND,ND,Gael García Bernal: The border thriller 'Desierto' is what happens when xenophobic hate speech is accepted,Social/Turismo,ND,Cultura,Coyuntura,ND,ND,ND,Gael García,Jonás Cuarón,Donald Trump,Baja California Sur,ND,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,Chicago Tribune,3,ND,ND,Gael García Bernal: The border thriller 'Desierto' is what happens when xenophobic hate speech is accepted,Social/Turismo,ND,Cultura,Coyuntura,ND,ND,ND,Gael García,Jonás Cuarón,Donald Trump,Baja California Sur,ND,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,NBC News,3,ND,ND,Street Photographer Captures Mexico's Complexity Over 30 Years,Social/Turismo,ND,Cultura,Coyuntura,México,EE.UU.,ND,Octavio Paz,NBC News,ND,Guanajuato,Oaxaca,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,La Opinión,3,Gardenia Mendoza Aguilar,ND,“Yo cocino marihuana para sanar”,Seguridad,Político,Legalización,Coyuntura,Presidente Peña Nieto,EE.UU.,ND,Alina Ríos,Alejandra Álvarez,María Esther,ND,ND,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,Houston Chronicle,3,ND,ND,Federal agents intercept nearly 200 pounds of marijuana from Mexico,Seguridad,ND,Cooperación,Coyuntura,México,Patrulla Fronteriza,ND,ND,ND,ND,ND,ND,Balanceada,NO,NO,2016
41,12,Miércoles,Octubre,Fox News,4,ND,ND,Man wanted in Mexico for 1999 slaying found living and working in Indianapolis,Seguridad,ND,Cooperación,Coyuntura,México,ICE,Ricardo Wong,Agustín Espinoza,ND,ND,ND,ND,Balanceada,NO,NO,2016
41,13,Jueves,Octubre,Huffington Post,3,ND,ND,Esto es lo que NO te han dicho sobre la licencia de Duarte,Político,ND,Corrupción,Coyuntura,PRI,Javier Duarte,Miguel Ángel Yunes,Javier Oliva,ND,ND,Varios,ND,Balanceada,NO,NO,2016
41,13,Jueves,Octubre,Huffington Post,3,ND,ND,Ellos son los que cimentarán las bases anticorrupción en México,Político,ND,Corrupción,Coyuntura,Congreso,México,ND,María Marván,UNAM,Arturo González,Distrito Federal,ND,Informativa,NO,NO,2016
41,13,Jueves,Octubre,Wall Street Journal,4,Anthony Richard Harrup,ND,Bank of Mexico Stresses Inflation Risk in Raising Rates,Económico,ND,Situación Económica,Coyuntura,Banxico,Agustín Carstens,Fed,ND,ND,ND,ND,ND,Informativa,NO,NO,2016
41,13,Jueves,Octubre,Bloomberg,Agencia,Isabella Cota,ND,Mexico’s Peso Just Can’t Catch a Break,Económico,ND,Peso,Coyuntura,ND,ND,ND,Donald Trump,Juan Carlos Rodado,Hillary Clinton,ND,ND,Negativa,NO,NO,2016
41,13,Jueves,Octubre,San Antonio Express News,2,ND,ND,"Avocados are stuck in Mexico, but their prices are headed north",Económico,ND,Commodities,Coyuntura,ND,ND,ND,Dimitri Vardakastanis,Phil Henry,Sarah García,ND,ND,Balanceada,NO,NO,2016
41,13,Jueves,Octubre,Huffington Post,3,ND,ND,The 9 Top Spots For Americans Who Want To Live In Mexico,Social/Turismo,ND,Destinos,Coyuntura,México,ND,ND,ND,ND,ND,Varios,ND,Positiva,NO,NO,2016
41,13,Jueves,Octubre,Bloomberg,Agencia,ND,ND,Can Uber Conquer Latin America?,Económico,ND,Empresas,Coyuntura,ND,ND,ND,Uber,Jeff Jones,Andrew Macdonald,Distrito Federal,ND,Balanceada,NO,NO,2016
41,13,Jueves,Octubre,CNN,4,ND,ND,"WHO urges taxing sugary drinks, but are such measures effective?",Económico,Social/Turismo,Reforma fiscal,Implementación,OMS,Francesco Branca,FAO,Universidad de Berkeley,ND,ND,ND,ND,Balanceada,NO,NO,2016
41,13,Jueves,Octubre,Washington Post,4,ND,ND,5 movie desserts sweeter than ‘Desierto’,Social/Turismo,ND,Cultura,Coyuntura,ND,ND,ND,Gael García,Juliette Binoche,ND,ND,ND,Informativa,NO,NO,2016
41,13,Jueves,Octubre,Forbes,3,ND,ND,Review: 'Desierto' Is A Timely Horror Gem,Social/Turismo,ND,Cultura,Coyuntura,ND,ND,ND,Jonás Cuarón,Alfonso Cuarón,Mateo García,ND,ND,Informativa,NO,NO,2016
41,13,Jueves,Octubre,Huffington Post,3,ND,ND,Es oficial: todos a Canadá sin visa desde diciembre,Político,Social/Turismo,Cooperación,Coyuntura,Claudia Ruiz Massieu,PM Trudeau,Stéphane Dion,ND,ND,ND,ND,ND,Positiva,NO,NO,2016
41,13,Jueves,Octubre,Fusion,2,ND,ND,The forgotten history of Chinese immigrants in this Mexican border town,Social/Turismo,ND,Migración,Coyuntura,México,China,ND,Verónica Castillo,Eduardo Chao,ND,Baja California,ND,Positiva,NO,NO,2016
41,13,Jueves,Octubre,Washington Post,4,ND,ND,"On Mexico’s coast, skip the resort and rent a house for an immersive vacation experience",Social/Turismo,ND,Destinos,Coyuntura,México,ND,ND,ND,ND,ND,Jalisco,ND,Positiva,NO,NO,2016
41,13,Jueves,Octubre,Huffington Post,3,ND,ND,The Day I Learned I Was Mexican And Poor,Social/Turismo,ND,Migración,Coyuntura,México,EE.UU.,ND,Salomón Chávez,Carmen Mejía,ND,Baja California,ND,Negativa,NO,NO,2016
41,13,Jueves,Octubre,La Opinión,3,Gardenia Mendoza Aguilar,ND,Construir casas en México… ¿con cannabis?,Social/Turismo,ND,Desarrollo,Coyuntura,Laura Esquivel,EE.UU.,Colombia,Stephen Clarke,Heaven Grown,Leopoldo Rivera,Baja California,ND,Balanceada,NO,NO,2016
41,13,Jueves,Octubre,La Opinión,3,Gardenia Mendoza Aguilar,ND,"La cannabis ya se come en México, ¿hemp o marihuana?",Seguridad,Político,Legalización,Coyuntura,Martha Tagle,SSA,Sagarpa,Jorge Treviño,Mónica Alcalde,ND,Estado de México,Distrito Federal,Balanceada,NO,NO,2016
41,13,Jueves,Octubre,Fusion,2,ND,ND,Mujeres afromexicanas: cuando la negritud va más allá del color de la piel,Social/Turismo,ND,DD.HH.,Coyuntura,Inegi,ND,ND,"Red de Mujeres Afrolatinoamericanas, Afrocaribeñas y la Diáspora",Joanna Wetherborn,Instituto de Liderazgo Simone de Beauvoir,Guerrero,Oaxaca,Negativa,NO,NO,2016
41,13,Jueves,Octubre,New York Times,4,ND,ND,"‘Los diseñadores latinos somos una fuerza de la naturaleza’, dice Ángel Sánchez en México",Social/Turismo,ND,Cultura,Coyuntura,México,ND,ND,Alejandro Carlín,Marika Vera,Ángel Sánchez,Distrito Federal,ND,Positiva,NO,NO,2016
41,13,Jueves,Octubre,Los Angeles Times,4,ND,ND,Univision’s Jorge Ramos explores the effects of Donald Trump’s campaign rhetoric in ‘Hate Rising’,Político,ND,Elecciones EE.UU.,Coyuntura,ND,ND,ND,Donald Trump,Jorge Ramos,KKK,ND,ND,Negativa,NO,NO,2016
41,13,Jueves,Octubre,La Opinión,3,Gardenia Mendoza Aguilar,ND,Ex policía mexicano enfrenta al sistema para denunciar tortura y demostrar su inocencia,Seguridad,ND,DD.HH.,Coyuntura,Policía Federal,ND,ND,Héctor Casique,CNDH,Norma Bautista,Quintana Roo,ND,Negativa,NO,NO,2016
41,13,Jueves,Octubre,Huffington Post,3,ND,ND,Las tragedias que no se resuelven con licencia a Duarte,Seguridad,ND,Periodistas,Coyuntura,Javier Duarte,ND,ND,Noé López,Regina Martínez,Moisés Sánchez,Veracruz,Distrito Federal,Negativa,NO,NO,2016
41,13,Jueves,Octubre,Univision,4,ND,ND,Una riña en la cárcel mexicana de Topo Chico deja un muerto y ocho heridos,Seguridad,ND,Sistema Penitenciario,Coyuntura,Jaime Rodríguez,PGJ,Josefat Quiroga,CNDH,ND,ND,Nuevo León,ND,Negativa,NO,NO,2016
41,13,Jueves,Octubre,Huffington Post,3,ND,ND,Otra vez el Topo Chico,Seguridad,ND,Sistema Penitenciario,Coyuntura,Josafat Quiroga,PGJ,ND,ND,ND,ND,Nuevo León,ND,Negativa,NO,NO,2016
